mes,indice_pimpf,ipca,taxa_selic,taxa_cambio,ibcbr,tjlp,pib_mensal,preco_brent,desembolso,debitos,arrecadacao
2010-06-01 00:00:00,111.3,0.0,9.94,73.32,136.09,6.0,3603877.0,74.84,18062.0,1912919.64,66981074.25
2010-07-01 00:00:00,109.3,0.01,10.32,71.83,141.64,6.0,3650909.3,74.74,23354.0,1957063.42,77767105.26
2010-08-01 00:00:00,108.4,0.04,10.66,71.49,141.55,6.0,3700894.1,76.69,33187.0,1133297.99,73775713.2
2010-09-01 00:00:00,106.0,0.45,10.66,69.56,139.46,6.0,3748968.6,77.79,63744.0,983485.4,78971404.73
2010-10-01 00:00:00,101.6,0.75,10.66,67.71,139.33,6.0,3792038.4,82.92,68720.0,1768273.49,79912208.64
2010-11-01 00:00:00,105.0,0.83,10.66,68.37,139.68,6.0,3843656.2,85.67,71989.0,618734.16,70048980.28
2010-12-01 00:00:00,102.2,0.63,10.66,67.27,136.69,6.0,3885847.0,91.8,77255.0,575219.11,80495338.18
2011-01-01 00:00:00,102.0,0.83,10.85,66.3,132.66,6.0,3930197.1,96.29,2559.0,2432297.94,82336797.9
2011-02-01 00:00:00,107.4,0.8,11.17,65.83,136.18,6.0,3979575.6,103.96,4722.0,2040911.09,75051749.55
2011-03-01 00:00:00,99.3,0.79,11.62,65.6,144.93,6.0,4015980.5,114.44,6950.0,2760405.69,65489738.28
2011-04-01 00:00:00,98.0,0.77,11.74,62.65,139.89,6.0,4058128.5,123.07,9631.0,4062663.02,63644599.96
2011-05-01 00:00:00,102.7,0.47,11.92,63.72,143.23,6.0,4108534.5,114.46,12717.0,1541591.02,57493703.09
2011-06-01 00:00:00,100.1,0.15,12.1,62.51,141.75,6.0,4158548.0,113.76,17236.0,1901712.82,68573647.35
2011-07-01 00:00:00,99.1,0.16,12.25,61.56,145.19,6.0,4199409.0,116.46,20467.0,3683524.79,79385276.87
2011-08-01 00:00:00,102.6,0.37,12.42,62.8,147.51,6.0,4242190.2,110.08,23296.0,1029030.84,81113376.35
2011-09-01 00:00:00,99.1,0.53,11.91,68.38,142.3,6.0,4272947.9,110.88,26194.0,1673122.11,88936624.34
2011-10-01 00:00:00,98.5,0.43,11.7,68.99,142.02,6.0,4306824.6,109.47,29458.0,3396359.03,89669902.51
2011-11-01 00:00:00,97.2,0.52,11.4,69.16,141.87,6.0,4340099.3,110.5,33994.0,1817378.35,98732486.36
2011-12-01 00:00:00,98.9,0.5,10.9,70.55,139.23,6.0,4376382.0,107.91,40270.0,1422698.92,92545628.02
2012-01-01 00:00:00,95.0,0.56,10.7,68.65,133.34,6.0,4410803.2,111.16,1532.0,4840735.8,146579302.61
2012-02-01 00:00:00,93.4,0.45,10.4,65.85,135.35,6.0,4443538.2,119.7,3164.0,2814297.06,78580623.92
2012-03-01 00:00:00,95.2,0.21,9.82,69.24,146.35,6.0,4489323.3,124.93,6166.0,2461261.22,151215480.99
2012-04-01 00:00:00,94.6,0.64,9.35,71.17,139.85,6.0,4522649.4,120.46,9142.0,8593644.01,134343134.55
2012-05-01 00:00:00,95.1,0.36,8.87,75.78,144.56,6.0,4557310.8,110.52,11096.0,3292616.73,125617510.55
2012-06-01 00:00:00,95.2,0.08,8.39,78.16,142.28,6.0,4585734.8,95.59,14526.0,3002924.47,163976760.01
2012-07-01 00:00:00,98.5,0.43,8.07,76.97,147.46,5.5,4627786.4,103.14,22036.0,8033046.37,139810716.24
2012-08-01 00:00:00,101.1,0.41,7.85,77.11,149.91,5.5,4671512.3,113.34,27445.0,3826875.26,152005933.92
2012-09-01 00:00:00,99.2,0.57,7.39,76.99,141.6,5.5,4703853.4,113.38,32324.0,3818413.59,152877452.35
2012-10-01 00:00:00,105.4,0.59,7.23,76.56,147.71,5.5,4748418.4,111.97,36340.0,10082845.6,159966947.43
2012-11-01 00:00:00,101.4,0.6,7.14,77.08,144.15,5.5,4782961.9,109.71,40124.0,4362205.87,170407640.1
2012-12-01 00:00:00,95.5,0.79,7.16,76.71,139.52,5.5,4814760.0,109.68,45861.0,5643072.96,161483963.01
2013-01-01 00:00:00,107.1,0.86,7.11,74.58,139.32,5.0,4861597.0,112.97,3230.0,12839035.57,195243030.57
2013-02-01 00:00:00,98.9,0.6,7.12,72.56,136.14,5.0,4892861.3,116.52,6571.0,9160099.5,154930138.69
2013-03-01 00:00:00,98.9,0.47,7.15,72.85,148.01,5.0,4926899.9,109.24,13238.0,8888182.47,153221230.0
2013-04-01 00:00:00,111.8,0.55,7.26,73.03,149.79,5.0,4983754.8,102.88,19594.0,14530632.17,183037235.75
2013-05-01 00:00:00,103.9,0.37,7.42,74.12,147.03,5.0,5022338.3,103.03,25008.0,11538007.19,201744635.59
2013-06-01 00:00:00,104.4,0.26,7.9,79.09,144.87,5.0,5066354.6,103.11,28247.0,6576568.18,184447894.83
2013-07-01 00:00:00,104.2,0.03,8.23,81.99,152.13,5.0,5110552.6,107.72,32351.0,15699518.65,196187065.54
2013-08-01 00:00:00,100.8,0.24,8.45,85.16,151.81,5.0,5144047.9,110.96,35517.0,9465132.07,195846292.95
2013-09-01 00:00:00,104.2,0.35,8.9,82.36,147.27,5.0,5190039.7,111.62,39357.0,19183894.81,195201057.75
2013-10-01 00:00:00,101.3,0.57,9.25,78.74,151.9,5.0,5235156.6,109.48,42961.0,19272245.78,228932625.1
2013-11-01 00:00:00,101.1,0.54,9.45,82.02,147.79,5.0,5278966.6,108.08,46929.0,12245945.85,216510893.27
2013-12-01 00:00:00,97.8,0.92,9.9,83.0,145.77,5.0,5331619.0,110.67,53960.0,18076255.81,248083376.34
2014-01-01 00:00:00,97.5,0.55,10.17,84.08,142.72,5.0,5377591.2,107.42,4209.0,39525809.59,236616131.07
2014-02-01 00:00:00,105.2,0.69,10.43,83.92,143.53,5.0,5434593.9,108.81,8329.0,56877609.0,205430809.99
2014-03-01 00:00:00,98.5,0.92,10.65,81.69,149.03,5.0,5475984.5,107.4,12178.0,66989626.44,203072926.88
2014-04-01 00:00:00,93.0,0.67,10.87,78.18,147.69,5.0,5512855.6,107.79,14905.0,108151443.21,242855750.2
2014-05-01 00:00:00,95.7,0.46,10.9,77.65,147.14,5.0,5553873.9,109.68,16954.0,79765898.37,246832982.03
2014-06-01 00:00:00,92.0,0.4,10.9,78.0,140.88,5.0,5575724.7,111.87,21399.0,89781809.07,236002383.92
2014-07-01 00:00:00,95.5,0.01,10.9,77.55,149.85,5.0,5606410.4,106.98,24967.0,130533791.88,289338008.56
2014-08-01 00:00:00,93.3,0.25,10.9,78.74,148.27,5.0,5638067.9,101.92,29701.0,101546634.91,301591379.01
2014-09-01 00:00:00,97.0,0.57,10.9,80.59,148.12,5.0,5683716.3,97.34,34069.0,93624321.12,281322769.56
2014-10-01 00:00:00,95.8,0.42,10.92,84.01,149.7,5.0,5717959.2,87.27,38413.0,148722635.13,321176312.35
2014-11-01 00:00:00,92.7,0.51,11.15,86.53,144.92,5.0,5747684.8,78.44,41858.0,115139249.3,353627896.35
2014-12-01 00:00:00,95.5,0.78,11.58,88.49,145.48,5.0,5778953.0,62.33,47038.0,122195166.39,384878182.59
2015-01-01 00:00:00,93.0,1.24,11.82,86.79,138.99,5.5,5799553.9,48.07,2508.0,204922063.48,367298691.7
2015-02-01 00:00:00,88.1,1.22,12.15,92.12,136.71,5.5,5810506.3,57.93,5244.0,103248237.94,267707100.59
2015-03-01 00:00:00,95.3,1.32,12.58,101.87,149.73,5.5,5849644.2,55.79,9349.0,108217819.95,327703673.9
2015-04-01 00:00:00,90.1,0.71,12.68,98.41,142.52,6.0,5866862.7,59.39,11736.0,193763246.91,372933597.9
2015-05-01 00:00:00,89.4,0.74,13.15,98.51,139.95,6.0,5877527.9,64.56,15051.0,164913990.55,365619784.07
2015-06-01 00:00:00,95.9,0.79,13.58,99.8,138.72,6.0,5907304.8,62.34,18662.0,163217054.28,375842115.33
2015-07-01 00:00:00,89.8,0.62,13.69,102.73,143.37,6.5,5928051.8,55.87,21507.0,155680232.82,404739295.58
2015-08-01 00:00:00,90.2,0.22,14.15,111.61,140.95,6.5,5943509.3,46.99,23542.0,135662317.03,386012021.68
2015-09-01 00:00:00,87.6,0.54,14.15,123.05,138.24,6.5,5953405.9,47.24,26021.0,159001286.42,439921194.36
2015-10-01 00:00:00,87.7,0.82,14.15,121.12,140.26,7.0,5967927.5,48.12,28293.0,231777634.72,434561554.43
2015-11-01 00:00:00,87.4,1.01,14.15,116.78,136.04,7.0,5982474.2,44.42,30679.0,146756719.59,367999590.52
2015-12-01 00:00:00,87.9,0.96,14.15,118.15,136.46,7.0,5995787.0,37.72,35153.0,166693156.93,392579360.92
2016-01-01 00:00:00,87.1,1.27,14.15,122.0,128.47,7.5,6004331.1,30.8,1497.0,285825794.07,444871920.51
2016-02-01 00:00:00,90.8,0.9,14.15,118.66,130.94,7.5,6029181.0,33.2,3517.0,151297191.17,383630761.67
2016-03-01 00:00:00,89.4,0.43,14.15,110.79,140.53,7.5,6039342.0,39.07,5392.0,161186835.89,415302947.5
2016-04-01 00:00:00,94.8,0.61,14.15,106.51,136.12,7.5,6055648.1,42.25,6598.0,276191734.13,442173808.88
2016-05-01 00:00:00,93.3,0.78,14.15,105.4,133.71,7.5,6077838.0,47.13,8494.0,207517915.45,442732437.33
2016-06-01 00:00:00,95.9,0.35,14.15,101.9,135.45,7.5,6118352.6,48.48,11080.0,180841272.48,403368169.76
2016-07-01 00:00:00,94.3,0.52,14.15,96.81,136.77,7.5,6139828.7,45.07,14541.0,303091292.75,480831689.31
2016-08-01 00:00:00,96.3,0.44,14.15,94.53,138.24,7.5,6172089.6,46.14,18455.0,200276674.84,451170989.94
2016-09-01 00:00:00,96.9,0.08,14.15,96.05,134.02,7.5,6187312.5,46.19,20731.0,192333758.59,452048515.08
2016-10-01 00:00:00,92.9,0.26,14.05,93.89,132.87,7.5,6195569.8,49.73,23028.0,317814084.88,502392627.35
2016-11-01 00:00:00,98.0,0.18,13.9,98.08,132.52,7.5,6223883.6,46.44,24761.0,212009894.97,427017633.68
2016-12-01 00:00:00,98.9,0.3,13.65,98.17,133.56,7.5,6269328.0,54.07,28609.0,220955685.7,449481399.99
2017-01-01 00:00:00,100.4,0.38,13.17,93.8,128.57,7.5,6307572.4,54.89,933.0,406872528.56,567406060.26
2017-02-01 00:00:00,99.0,0.33,12.82,91.06,129.56,7.5,6330178.2,55.49,1902.0,208119304.77,391099518.89
2017-03-01 00:00:00,101.1,0.25,12.15,91.61,142.05,7.5,6355071.7,51.97,3117.0,228888981.32,491275366.88
2017-04-01 00:00:00,94.0,0.14,11.59,92.0,133.75,7.0,6370149.2,52.98,4490.0,337573796.02,510330825.34
2017-05-01 00:00:00,104.4,0.31,11.15,93.92,135.95,7.0,6405200.4,50.87,5842.0,228722069.16,486096550.48
2017-06-01 00:00:00,100.1,-0.23,10.15,96.75,135.05,7.0,6427016.5,46.89,6944.0,256964945.67,541307489.25
2017-07-01 00:00:00,102.7,0.24,10.01,93.85,138.39,7.0,6453349.7,48.69,8730.0,336520317.42,556147051.66
2017-08-01 00:00:00,104.2,0.19,9.15,92.34,140.15,7.0,6477661.3,51.37,9885.0,251741158.59,567055090.66
2017-09-01 00:00:00,102.6,0.16,8.35,92.17,134.92,7.0,6498400.9,55.16,10711.0,297334984.57,619751413.65
2017-10-01 00:00:00,106.0,0.42,8.01,93.37,136.0,7.0,6527183.0,57.62,11551.0,394603955.74,667652067.45
2017-11-01 00:00:00,105.3,0.28,7.4,95.19,135.08,7.0,6557222.9,62.57,12646.0,291477924.08,685970598.01
2017-12-01 00:00:00,106.4,0.44,7.0,95.65,135.85,7.0,6585479.0,64.21,14364.0,323834048.43,694228752.73
2018-01-01 00:00:00,106.6,0.29,6.9,93.61,132.0,6.75,6622546.3,68.99,400.0,458134403.82,802882912.14
2018-02-01 00:00:00,103.0,0.32,6.72,94.63,129.86,6.75,6648384.4,65.42,893.0,297536991.53,637560700.58
2018-03-01 00:00:00,101.5,0.09,6.58,95.8,141.64,6.75,6680377.0,66.45,1668.0,282623716.33,655636359.28
2018-04-01 00:00:00,110.7,0.22,6.4,99.67,139.05,6.6,6731468.2,71.63,2549.0,408344093.79,738772837.78
2018-05-01 00:00:00,92.6,0.4,6.4,106.3,132.28,6.6,6744687.9,76.65,3602.0,326032373.92,722372418.88
2018-06-01 00:00:00,103.4,1.26,6.4,109.18,137.03,6.6,6782893.4,75.19,5012.0,267331149.24,718379872.84
2018-07-01 00:00:00,104.4,0.33,6.4,110.53,140.99,6.56,6823795.3,74.44,5737.0,410998112.23,828503955.82
2018-08-01 00:00:00,101.8,-0.09,6.4,113.51,143.37,6.56,6866846.9,73.13,6844.0,305049713.55,793791230.66
2018-09-01 00:00:00,97.4,0.48,6.4,118.52,135.81,6.56,6902659.2,78.86,7955.0,338155666.09,893615010.14
2018-10-01 00:00:00,100.4,0.45,6.4,108.21,139.77,6.98,6951627.5,80.47,9358.0,421155817.98,941681137.35
2018-11-01 00:00:00,98.4,-0.21,6.4,108.44,137.6,6.98,6985193.7,65.17,10571.0,390470556.74,980202614.91
2018-12-01 00:00:00,94.8,0.15,6.4,110.85,136.33,6.98,7004141.0,56.46,12125.0,375671244.8,893499741.75
2019-01-01 00:00:00,97.5,0.32,6.4,106.78,133.42,7.03,7028052.3,59.27,1022.0,493894255.02,1036390657.89
2019-02-01 00:00:00,104.0,0.43,6.4,106.09,133.77,7.03,7069480.8,64.13,2043.0,318078642.18,859798816.87
2019-03-01 00:00:00,95.0,0.75,6.4,109.22,138.98,7.03,7088907.0,66.41,2574.0,352004495.42,928504990.31
2019-04-01 00:00:00,99.1,0.57,6.4,110.81,139.48,6.26,7121226.2,71.2,3053.0,458390692.86,1017011395.46
2019-05-01 00:00:00,111.7,0.13,6.4,113.78,139.25,6.26,7176451.3,70.53,3746.0,359465960.15,1097970107.91
2019-06-01 00:00:00,95.5,0.01,6.4,109.82,135.0,6.26,7189820.6,63.3,4755.0,347798568.27,1041985030.9
2019-07-01 00:00:00,98.4,0.19,6.4,107.51,142.94,5.95,7231391.3,64.0,5264.0,430987090.18,1064735040.16
2019-08-01 00:00:00,97.9,0.11,5.9,114.23,141.78,5.95,7259724.1,59.25,5751.0,351437039.05,1073036479.47
2019-09-01 00:00:00,101.7,-0.04,5.71,117.25,138.26,5.95,7305486.4,62.33,6270.0,400008880.92,1116754891.68
2019-10-01 00:00:00,102.5,0.1,5.38,116.42,142.8,5.57,7343681.6,59.37,6678.0,493796016.0,1192847362.03
2019-11-01 00:00:00,99.4,0.51,4.9,117.74,138.83,5.57,7374387.3,62.74,7202.0,387278764.32,1078803414.65
2019-12-01 00:00:00,100.6,1.15,4.59,114.94,137.5,5.57,7407023.6,65.85,8737.0,409292086.43,1251178472.03
